_chgType,ID,ASSET_ID,ORG_ID,PERIOD,PLANNED_AMOUNT,ACTUAL_AMOUNT,ACCUMULATED_DEPRECIATION,NET_BOOK_VALUE,STATUS,EXECUTED_AT,POSTED,POSTED_AT,POSTED_BY,VOUCHER_ID,BUSINESS_DATE,CURRENCY_ID,EXCHANGE_RATE,AMOUNT_SOURCE,AMOUNT_FUNCTIONAL,DEL_VERSION,VERSION,CREATED_BY,CREATE_TIME,UPDATED_BY,UPDATE_TIME
A,110,67,1,2030-08,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_148,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,111,67,1,2030-09,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_149,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,112,67,1,2030-10,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_150,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,113,67,1,2030-11,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_151,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,114,67,1,2030-12,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_152,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,115,67,1,2031-01,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_100,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,116,67,1,2031-02,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_101,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,117,67,1,2031-03,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_102,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,118,67,1,2031-04,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_103,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,119,67,1,2031-05,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_104,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,120,67,1,2031-06,5.0961,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_105,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,122,121,1,2027-02,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,123,121,1,2027-03,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_1,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,124,121,1,2027-04,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_2,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,125,121,1,2027-05,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_3,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,126,121,1,2027-06,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_4,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,127,121,1,2027-07,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_5,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,128,121,1,2027-08,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_6,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,129,121,1,2027-09,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_7,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,130,121,1,2027-10,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_8,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,131,121,1,2027-11,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_9,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,132,121,1,2027-12,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_116,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,133,121,1,2028-01,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_117,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,134,121,1,2028-02,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_118,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,135,121,1,2028-03,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_119,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,136,121,1,2028-04,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_120,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,137,121,1,2028-05,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_121,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,138,121,1,2028-06,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_122,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,139,121,1,2028-07,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_123,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,14,13,1,2027-02,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,140,121,1,2028-08,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_124,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,141,121,1,2028-09,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_125,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,142,121,1,2028-10,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_126,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,143,121,1,2028-11,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_127,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,144,121,1,2028-12,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_128,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,145,121,1,2029-01,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_129,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,146,121,1,2029-02,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_130,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,147,121,1,2029-03,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_131,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,148,121,1,2029-04,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_132,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,149,121,1,2029-05,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_133,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,15,13,1,2027-03,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_1,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,150,121,1,2029-06,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_134,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,151,121,1,2029-07,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_135,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,152,121,1,2029-08,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_136,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,153,121,1,2029-09,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_137,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,154,121,1,2029-10,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_138,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,155,121,1,2029-11,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_139,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,156,121,1,2029-12,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_140,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,157,121,1,2030-01,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_141,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,158,121,1,2030-02,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_142,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,159,121,1,2030-03,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_143,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,16,13,1,2027-04,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_2,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,160,121,1,2030-04,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_144,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,161,121,1,2030-05,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_145,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,162,121,1,2030-06,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_146,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,163,121,1,2030-07,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_147,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,164,121,1,2030-08,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_148,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,165,121,1,2030-09,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_149,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,166,121,1,2030-10,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_150,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,167,121,1,2030-11,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_151,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,168,121,1,2030-12,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_152,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,169,121,1,2031-01,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_100,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,17,13,1,2027-05,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_3,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,170,121,1,2031-02,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_101,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,171,121,1,2031-03,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_102,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,172,121,1,2031-04,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_103,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,173,121,1,2031-05,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_104,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,174,121,1,2031-06,5.0961,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_105,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,18,13,1,2027-06,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_4,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,19,13,1,2027-07,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_5,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,20,13,1,2027-08,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_6,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,21,13,1,2027-09,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_7,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,22,13,1,2027-10,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_8,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,23,13,1,2027-11,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_9,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,24,13,1,2027-12,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_116,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,25,13,1,2028-01,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_117,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,26,13,1,2028-02,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_118,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,27,13,1,2028-03,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_119,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,28,13,1,2028-04,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_120,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,29,13,1,2028-05,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_121,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,30,13,1,2028-06,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_122,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,31,13,1,2028-07,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_123,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,32,13,1,2028-08,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_124,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,33,13,1,2028-09,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_125,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,34,13,1,2028-10,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_126,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,35,13,1,2028-11,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_127,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,36,13,1,2028-12,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_128,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,37,13,1,2029-01,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_129,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,38,13,1,2029-02,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_130,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,39,13,1,2029-03,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_131,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,40,13,1,2029-04,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_132,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,41,13,1,2029-05,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_133,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,42,13,1,2029-06,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_134,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,43,13,1,2029-07,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_135,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,44,13,1,2029-08,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_136,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,45,13,1,2029-09,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_137,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,46,13,1,2029-10,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_138,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,47,13,1,2029-11,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_139,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,48,13,1,2029-12,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_140,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,49,13,1,2030-01,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_141,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,50,13,1,2030-02,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_142,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,51,13,1,2030-03,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_143,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,52,13,1,2030-04,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_144,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,53,13,1,2030-05,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_145,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,54,13,1,2030-06,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_146,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,55,13,1,2030-07,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_147,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,56,13,1,2030-08,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_148,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,57,13,1,2030-09,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_149,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,58,13,1,2030-10,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_150,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,59,13,1,2030-11,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_151,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,60,13,1,2030-12,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_152,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,61,13,1,2031-01,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_100,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,62,13,1,2031-02,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_101,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,63,13,1,2031-03,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_102,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,64,13,1,2031-04,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_103,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,65,13,1,2031-05,5.0944,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_104,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,66,13,1,2031-06,5.0918,0,0,333.3340,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_105,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,68,67,1,2027-02,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,69,67,1,2027-03,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_1,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,70,67,1,2027-04,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_2,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,71,67,1,2027-05,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_3,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,72,67,1,2027-06,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_4,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,73,67,1,2027-07,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_5,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,74,67,1,2027-08,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_6,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,75,67,1,2027-09,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_7,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,76,67,1,2027-10,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_8,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,77,67,1,2027-11,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_9,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,78,67,1,2027-12,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_116,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,79,67,1,2028-01,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_117,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,80,67,1,2028-02,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_118,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,81,67,1,2028-03,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_119,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,82,67,1,2028-04,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_120,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,83,67,1,2028-05,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_121,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,84,67,1,2028-06,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_122,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,85,67,1,2028-07,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_123,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,86,67,1,2028-08,5.0943,0,0,333.3330,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_124,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
