_chgType,ID,ASSET_ID,ORG_ID,PERIOD,PLANNED_AMOUNT,ACTUAL_AMOUNT,ACCUMULATED_DEPRECIATION,NET_BOOK_VALUE,STATUS,EXECUTED_AT,POSTED,POSTED_AT,POSTED_BY,VOUCHER_ID,BUSINESS_DATE,CURRENCY_ID,EXCHANGE_RATE,AMOUNT_SOURCE,AMOUNT_FUNCTIONAL,DEL_VERSION,VERSION,CREATED_BY,CREATE_TIME,UPDATED_BY,UPDATE_TIME
A,100023,100005,2,2028-01,555.5556,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_17,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,100024,100005,2,2028-02,555.5556,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_18,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,100025,100005,2,2028-03,555.5556,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_19,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,100026,100005,2,2028-04,555.5556,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_20,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,100027,100005,2,2028-05,555.5556,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_21,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,100028,100005,2,2028-06,555.5556,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_22,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,100029,100005,2,2028-07,555.5556,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_23,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,100030,100005,2,2028-08,555.5556,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_24,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,100031,100005,2,2028-09,555.5556,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_25,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,100032,100005,2,2028-10,555.5556,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_26,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,100033,100005,2,2028-11,555.5556,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_27,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,100034,100005,2,2028-12,555.5556,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_28,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,100035,100005,2,2029-01,555.5556,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_29,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,100036,100005,2,2029-02,555.5556,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_30,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,100037,100005,2,2029-03,555.5556,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_31,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,100038,100005,2,2029-04,555.5556,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_32,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,100039,100005,2,2029-05,555.5556,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_33,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,100040,100005,2,2029-06,555.5556,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_34,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,100041,100005,2,2029-07,555.5540,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_35,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
