_chgType,ID,ASSET_ID,ORG_ID,PERIOD,PLANNED_AMOUNT,ACTUAL_AMOUNT,ACCUMULATED_DEPRECIATION,NET_BOOK_VALUE,STATUS,EXECUTED_AT,POSTED,POSTED_AT,POSTED_BY,VOUCHER_ID,BUSINESS_DATE,CURRENCY_ID,EXCHANGE_RATE,AMOUNT_SOURCE,AMOUNT_FUNCTIONAL,DEL_VERSION,VERSION,CREATED_BY,CREATE_TIME,UPDATED_BY,UPDATE_TIME
A,118,74,1,2030-02,500.0000,0,0,30000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_103,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,119,74,1,2030-03,500.0000,0,0,30000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_104,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,120,74,1,2030-04,500.0000,0,0,30000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_105,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,121,74,1,2030-05,500.0000,0,0,30000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_106,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,122,74,1,2030-06,500.0000,0,0,30000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_107,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,123,74,1,2030-07,500.0000,0,0,30000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_108,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,124,74,1,2030-08,500.0000,0,0,30000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_169,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,125,74,1,2030-09,500.0000,0,0,30000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_170,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,126,74,1,2030-10,500.0000,0,0,30000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_171,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,127,74,1,2030-11,500.0000,0,0,30000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_172,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,128,74,1,2030-12,500.0000,0,0,30000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_173,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,129,74,1,2031-01,500.0000,0,0,30000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_174,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,130,74,1,2031-02,500.0000,0,0,30000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_175,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,131,74,1,2031-03,500.0000,0,0,30000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_176,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,132,74,1,2031-04,500.0000,0,0,30000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_177,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,133,74,1,2031-05,500.0000,0,0,30000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_178,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,134,74,1,2031-06,500.0000,0,0,30000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_179,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,136,135,1,2026-07,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_120,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,137,135,1,2026-08,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_121,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,138,135,1,2026-09,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_122,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,139,135,1,2026-10,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_123,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,14,13,1,2026-07,833.3333,0,0,50000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_120,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,140,135,1,2026-11,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_124,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,141,135,1,2026-12,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_125,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,142,135,1,2027-01,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_126,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,143,135,1,2027-02,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_127,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,144,135,1,2027-03,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_128,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,145,135,1,2027-04,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_129,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,146,135,1,2027-05,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_130,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,147,135,1,2027-06,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_131,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,148,135,1,2027-07,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_132,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,149,135,1,2027-08,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_133,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,15,13,1,2026-08,833.3333,0,0,50000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_121,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,150,135,1,2027-09,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_134,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,151,135,1,2027-10,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_135,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,152,135,1,2027-11,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_136,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,153,135,1,2027-12,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_137,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,154,135,1,2028-01,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_138,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,155,135,1,2028-02,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_139,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,156,135,1,2028-03,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_140,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,157,135,1,2028-04,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_141,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,158,135,1,2028-05,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_142,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,159,135,1,2028-06,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_143,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,16,13,1,2026-09,833.3333,0,0,50000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_122,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,160,135,1,2028-07,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_144,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,161,135,1,2028-08,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_145,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,162,135,1,2028-09,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_146,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,163,135,1,2028-10,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_147,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,164,135,1,2028-11,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_148,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,165,135,1,2028-12,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_149,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,166,135,1,2029-01,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_150,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,167,135,1,2029-02,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_151,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,168,135,1,2029-03,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_152,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,169,135,1,2029-04,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_153,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,17,13,1,2026-10,833.3333,0,0,50000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_123,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,170,135,1,2029-05,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_154,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,171,135,1,2029-06,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_155,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,172,135,1,2029-07,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_156,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,173,135,1,2029-08,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_157,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,174,135,1,2029-09,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_158,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,175,135,1,2029-10,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_159,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,176,135,1,2029-11,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_100,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,177,135,1,2029-12,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_101,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,178,135,1,2030-01,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_102,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,179,135,1,2030-02,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_103,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,18,13,1,2026-11,833.3333,0,0,50000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_124,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,180,135,1,2030-03,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_104,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,181,135,1,2030-04,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_105,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,182,135,1,2030-05,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_106,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,183,135,1,2030-06,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_107,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,184,135,1,2030-07,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_108,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,185,135,1,2030-08,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_169,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,186,135,1,2030-09,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_170,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,187,135,1,2030-10,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_171,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,188,135,1,2030-11,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_172,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,189,135,1,2030-12,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_173,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,19,13,1,2026-12,833.3333,0,0,50000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_125,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,190,135,1,2031-01,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_174,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,191,135,1,2031-02,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_175,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,192,135,1,2031-03,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_176,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,193,135,1,2031-04,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_177,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,194,135,1,2031-05,333.3333,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_178,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,195,135,1,2031-06,333.3353,0,0,20000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_179,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,20,13,1,2027-01,833.3333,0,0,50000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_126,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,21,13,1,2027-02,833.3333,0,0,50000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_127,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,22,13,1,2027-03,833.3333,0,0,50000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_128,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,23,13,1,2027-04,833.3333,0,0,50000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_129,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,24,13,1,2027-05,833.3333,0,0,50000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_130,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,25,13,1,2027-06,833.3333,0,0,50000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_131,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,26,13,1,2027-07,833.3333,0,0,50000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_132,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,27,13,1,2027-08,833.3333,0,0,50000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_133,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,28,13,1,2027-09,833.3333,0,0,50000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_134,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,29,13,1,2027-10,833.3333,0,0,50000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_135,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,30,13,1,2027-11,833.3333,0,0,50000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_136,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,31,13,1,2027-12,833.3333,0,0,50000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_137,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,32,13,1,2028-01,833.3333,0,0,50000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_138,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,33,13,1,2028-02,833.3333,0,0,50000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_139,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
A,34,13,1,2028-03,833.3333,0,0,50000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_140,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_9,0,autotest-ref,*,autotest-ref,*
