_chgType,ID,ASSET_ID,ORG_ID,PERIOD,PLANNED_AMOUNT,ACTUAL_AMOUNT,ACCUMULATED_DEPRECIATION,NET_BOOK_VALUE,STATUS,EXECUTED_AT,POSTED,POSTED_AT,POSTED_BY,VOUCHER_ID,BUSINESS_DATE,CURRENCY_ID,EXCHANGE_RATE,AMOUNT_SOURCE,AMOUNT_FUNCTIONAL,DEL_VERSION,VERSION,CREATED_BY,CREATE_TIME,UPDATED_BY,UPDATE_TIME
A,27,13,1,2028-08,1300.0000,0,0,64000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_13,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,28,13,1,2028-09,1300.0000,0,0,64000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_14,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,29,13,1,2028-10,1300.0000,0,0,64000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_15,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,30,13,1,2028-11,1300.0000,0,0,64000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_16,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,31,13,1,2028-12,1300.0000,0,0,64000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_17,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,32,13,1,2029-01,1300.0000,0,0,64000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_18,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,33,13,1,2029-02,1300.0000,0,0,64000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_19,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,34,13,1,2029-03,1300.0000,0,0,64000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_20,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,35,13,1,2029-04,1300.0000,0,0,64000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_21,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,36,13,1,2029-05,1300.0000,0,0,64000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_22,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,37,13,1,2029-06,1300.0000,0,0,64000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_23,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,38,13,1,2029-07,1300.0000,0,0,64000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_24,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,39,13,1,2029-08,1300.0000,0,0,64000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_25,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,40,13,1,2029-09,1300.0000,0,0,64000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_26,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,41,13,1,2029-10,1300.0000,0,0,64000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_27,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,42,13,1,2029-11,1300.0000,0,0,64000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_28,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,43,13,1,2029-12,1300.0000,0,0,64000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_29,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,44,13,1,2030-01,1300.0000,0,0,64000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_30,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,45,13,1,2030-02,1300.0000,0,0,64000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_31,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,46,13,1,2030-03,1300.0000,0,0,64000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_32,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,47,13,1,2030-04,1300.0000,0,0,64000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_33,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,48,13,1,2030-05,1300.0000,0,0,64000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_34,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,49,13,1,2030-06,1300.0000,0,0,64000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_35,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,50,13,1,2030-07,1300.0000,0,0,64000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_36,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,51,13,1,2030-08,1300.0000,0,0,64000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_37,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,52,13,1,2030-09,1300.0000,0,0,64000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_38,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,53,13,1,2030-10,1300.0000,0,0,64000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_39,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,54,13,1,2030-11,1300.0000,0,0,64000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_40,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,55,13,1,2030-12,1300.0000,0,0,64000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_41,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,56,13,1,2031-01,1300.0000,0,0,64000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_42,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,57,13,1,2031-02,1300.0000,0,0,64000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_43,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,58,13,1,2031-03,1300.0000,0,0,64000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_44,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,59,13,1,2031-04,1300.0000,0,0,64000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_45,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,60,13,1,2031-05,1300.0000,0,0,64000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_46,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
A,61,13,1,2031-06,1300.0000,0,0,64000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_47,,1,0,0,0,0,autotest-ref,*,autotest-ref,*
