_chgType,ID,VOUCHER_ID,LINE_NO,SUBJECT_ID,SUBJECT_CODE,SUBJECT_NAME,DC_DIRECTION,DEBIT_AMOUNT,CREDIT_AMOUNT,CURRENCY_ID,EXCHANGE_RATE,AMOUNT_SOURCE,AMOUNT_FUNCTIONAL,ACCT_SCHEMA_ID,ORG_ID,MEMO,PARTNER_ID,DEPARTMENT_ID,PROJECT_ID,WAREHOUSE_ID,MATERIAL_ID,BUSINESS_TYPE,COST_CENTER_ID,DEL_VERSION,VERSION,CREATED_BY,CREATE_TIME,UPDATED_BY,UPDATE_TIME
A,128,127,1,2,6602,折旧费用,DEBIT,1102.2048,0,1,1,1102.2048,1102.2048,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,129,127,2,3,1602,累计折旧,CREDIT,0,1102.2048,1,1,1102.2048,1102.2048,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,133,132,1,2,6602,折旧费用,DEBIT,1056.2796,0,1,1,1056.2796,1056.2796,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,134,132,2,3,1602,累计折旧,CREDIT,0,1056.2796,1,1,1056.2796,1056.2796,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,138,137,1,2,6602,折旧费用,DEBIT,1012.2680,0,1,1,1012.2680,1012.2680,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,139,137,2,3,1602,累计折旧,CREDIT,0,1012.2680,1,1,1012.2680,1012.2680,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,143,142,1,2,6602,折旧费用,DEBIT,970.0902,0,1,1,970.0902,970.0902,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,144,142,2,3,1602,累计折旧,CREDIT,0,970.0902,1,1,970.0902,970.0902,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,148,147,1,2,6602,折旧费用,DEBIT,929.6697,0,1,1,929.6697,929.6697,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,149,147,2,3,1602,累计折旧,CREDIT,0,929.6697,1,1,929.6697,929.6697,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,153,152,1,2,6602,折旧费用,DEBIT,890.9335,0,1,1,890.9335,890.9335,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,154,152,2,3,1602,累计折旧,CREDIT,0,890.9335,1,1,890.9335,890.9335,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,158,157,1,2,6602,折旧费用,DEBIT,853.8113,0,1,1,853.8113,853.8113,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,159,157,2,3,1602,累计折旧,CREDIT,0,853.8113,1,1,853.8113,853.8113,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,163,162,1,2,6602,折旧费用,DEBIT,818.2358,0,1,1,818.2358,818.2358,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,164,162,2,3,1602,累计折旧,CREDIT,0,818.2358,1,1,818.2358,818.2358,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,168,167,1,2,6602,折旧费用,DEBIT,784.1426,0,1,1,784.1426,784.1426,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,169,167,2,3,1602,累计折旧,CREDIT,0,784.1426,1,1,784.1426,784.1426,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,173,172,1,2,6602,折旧费用,DEBIT,751.4700,0,1,1,751.4700,751.4700,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,174,172,2,3,1602,累计折旧,CREDIT,0,751.4700,1,1,751.4700,751.4700,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,178,177,1,2,6602,折旧费用,DEBIT,720.1588,0,1,1,720.1588,720.1588,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,179,177,2,3,1602,累计折旧,CREDIT,0,720.1588,1,1,720.1588,720.1588,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,183,182,1,2,6602,折旧费用,DEBIT,720.1588,0,1,1,720.1588,720.1588,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,184,182,2,3,1602,累计折旧,CREDIT,0,720.1588,1,1,720.1588,720.1588,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,188,187,1,2,6602,折旧费用,DEBIT,720.1588,0,1,1,720.1588,720.1588,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,189,187,2,3,1602,累计折旧,CREDIT,0,720.1588,1,1,720.1588,720.1588,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,193,192,1,2,6602,折旧费用,DEBIT,720.1588,0,1,1,720.1588,720.1588,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,194,192,2,3,1602,累计折旧,CREDIT,0,720.1588,1,1,720.1588,720.1588,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,198,197,1,2,6602,折旧费用,DEBIT,720.1588,0,1,1,720.1588,720.1588,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,199,197,2,3,1602,累计折旧,CREDIT,0,720.1588,1,1,720.1588,720.1588,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,203,202,1,2,6602,折旧费用,DEBIT,720.1588,0,1,1,720.1588,720.1588,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,204,202,2,3,1602,累计折旧,CREDIT,0,720.1588,1,1,720.1588,720.1588,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,208,207,1,2,6602,折旧费用,DEBIT,720.1588,0,1,1,720.1588,720.1588,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,209,207,2,3,1602,累计折旧,CREDIT,0,720.1588,1,1,720.1588,720.1588,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,213,212,1,2,6602,折旧费用,DEBIT,720.1588,0,1,1,720.1588,720.1588,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,214,212,2,3,1602,累计折旧,CREDIT,0,720.1588,1,1,720.1588,720.1588,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,218,217,1,2,6602,折旧费用,DEBIT,720.1588,0,1,1,720.1588,720.1588,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,219,217,2,3,1602,累计折旧,CREDIT,0,720.1588,1,1,720.1588,720.1588,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,223,222,1,2,6602,折旧费用,DEBIT,720.1588,0,1,1,720.1588,720.1588,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,224,222,2,3,1602,累计折旧,CREDIT,0,720.1588,1,1,720.1588,720.1588,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,228,227,1,2,6602,折旧费用,DEBIT,720.1588,0,1,1,720.1588,720.1588,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,229,227,2,3,1602,累计折旧,CREDIT,0,720.1588,1,1,720.1588,720.1588,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,233,232,1,2,6602,折旧费用,DEBIT,720.1588,0,1,1,720.1588,720.1588,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,234,232,2,3,1602,累计折旧,CREDIT,0,720.1588,1,1,720.1588,720.1588,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,238,237,1,2,6602,折旧费用,DEBIT,720.1588,0,1,1,720.1588,720.1588,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,239,237,2,3,1602,累计折旧,CREDIT,0,720.1588,1,1,720.1588,720.1588,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,243,242,1,2,6602,折旧费用,DEBIT,720.1588,0,1,1,720.1588,720.1588,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,244,242,2,3,1602,累计折旧,CREDIT,0,720.1588,1,1,720.1588,720.1588,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,248,247,1,2,6602,折旧费用,DEBIT,720.1588,0,1,1,720.1588,720.1588,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,249,247,2,3,1602,累计折旧,CREDIT,0,720.1588,1,1,720.1588,720.1588,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,253,252,1,2,6602,折旧费用,DEBIT,720.1587,0,1,1,720.1587,720.1587,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,254,252,2,3,1602,累计折旧,CREDIT,0,720.1587,1,1,720.1587,720.1587,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,258,257,1,2,6602,折旧费用,DEBIT,720.1588,0,1,1,720.1588,720.1588,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,259,257,2,3,1602,累计折旧,CREDIT,0,720.1588,1,1,720.1588,720.1588,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,263,262,1,2,6602,折旧费用,DEBIT,720.1587,0,1,1,720.1587,720.1587,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,264,262,2,3,1602,累计折旧,CREDIT,0,720.1587,1,1,720.1587,720.1587,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,268,267,1,2,6602,折旧费用,DEBIT,720.1588,0,1,1,720.1588,720.1588,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,269,267,2,3,1602,累计折旧,CREDIT,0,720.1588,1,1,720.1588,720.1588,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,273,272,1,2,6602,折旧费用,DEBIT,720.1587,0,1,1,720.1587,720.1587,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,274,272,2,3,1602,累计折旧,CREDIT,0,720.1587,1,1,720.1587,720.1587,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,278,277,1,2,6602,折旧费用,DEBIT,720.1588,0,1,1,720.1588,720.1588,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,279,277,2,3,1602,累计折旧,CREDIT,0,720.1588,1,1,720.1588,720.1588,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,283,282,1,2,6602,折旧费用,DEBIT,720.1587,0,1,1,720.1587,720.1587,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,284,282,2,3,1602,累计折旧,CREDIT,0,720.1587,1,1,720.1587,720.1587,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,288,287,1,2,6602,折旧费用,DEBIT,720.1588,0,1,1,720.1588,720.1588,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,289,287,2,3,1602,累计折旧,CREDIT,0,720.1588,1,1,720.1588,720.1588,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,293,292,1,2,6602,折旧费用,DEBIT,720.1587,0,1,1,720.1587,720.1587,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,294,292,2,3,1602,累计折旧,CREDIT,0,720.1587,1,1,720.1587,720.1587,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,58,57,1,2,6602,折旧费用,DEBIT,2000.0000,0,1,1,2000.0000,2000.0000,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,59,57,2,3,1602,累计折旧,CREDIT,0,2000.0000,1,1,2000.0000,2000.0000,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,63,62,1,2,6602,折旧费用,DEBIT,1916.6667,0,1,1,1916.6667,1916.6667,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,64,62,2,3,1602,累计折旧,CREDIT,0,1916.6667,1,1,1916.6667,1916.6667,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,68,67,1,2,6602,折旧费用,DEBIT,1836.8056,0,1,1,1836.8056,1836.8056,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,69,67,2,3,1602,累计折旧,CREDIT,0,1836.8056,1,1,1836.8056,1836.8056,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,73,72,1,2,6602,折旧费用,DEBIT,1760.2720,0,1,1,1760.2720,1760.2720,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,74,72,2,3,1602,累计折旧,CREDIT,0,1760.2720,1,1,1760.2720,1760.2720,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,78,77,1,2,6602,折旧费用,DEBIT,1686.9273,0,1,1,1686.9273,1686.9273,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,79,77,2,3,1602,累计折旧,CREDIT,0,1686.9273,1,1,1686.9273,1686.9273,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,83,82,1,2,6602,折旧费用,DEBIT,1616.6387,0,1,1,1616.6387,1616.6387,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,84,82,2,3,1602,累计折旧,CREDIT,0,1616.6387,1,1,1616.6387,1616.6387,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,88,87,1,2,6602,折旧费用,DEBIT,1549.2787,0,1,1,1549.2787,1549.2787,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,89,87,2,3,1602,累计折旧,CREDIT,0,1549.2787,1,1,1549.2787,1549.2787,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,93,92,1,2,6602,折旧费用,DEBIT,1484.7255,0,1,1,1484.7255,1484.7255,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,94,92,2,3,1602,累计折旧,CREDIT,0,1484.7255,1,1,1484.7255,1484.7255,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,98,97,1,2,6602,折旧费用,DEBIT,1422.8619,0,1,1,1422.8619,1422.8619,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
A,99,97,2,3,1602,累计折旧,CREDIT,0,1422.8619,1,1,1422.8619,1422.8619,1,,,,,,,,DEPRECIATION,,@var:ErpFinVoucherLine@delVersion_88,0,autotest-ref,*,autotest-ref,*
