_chgType,ID,ASSET_ID,ORG_ID,PERIOD,PLANNED_AMOUNT,ACTUAL_AMOUNT,ACCUMULATED_DEPRECIATION,NET_BOOK_VALUE,STATUS,EXECUTED_AT,POSTED,POSTED_AT,POSTED_BY,VOUCHER_ID,BUSINESS_DATE,CURRENCY_ID,EXCHANGE_RATE,AMOUNT_SOURCE,AMOUNT_FUNCTIONAL,DEL_VERSION,VERSION,CREATED_BY,CREATE_TIME,UPDATED_BY,UPDATE_TIME
A,57,12,1,2027-05,3541.6667,0,0,85000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_9,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_30,0,autotest-ref,*,autotest-ref,*
A,58,12,1,2027-06,3541.6667,0,0,85000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_10,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_30,0,autotest-ref,*,autotest-ref,*
A,59,12,1,2027-07,3541.6667,0,0,85000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_11,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_30,0,autotest-ref,*,autotest-ref,*
A,60,12,1,2027-08,3541.6667,0,0,85000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_12,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_30,0,autotest-ref,*,autotest-ref,*
A,61,12,1,2027-09,3541.6667,0,0,85000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_13,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_30,0,autotest-ref,*,autotest-ref,*
A,62,12,1,2027-10,3541.6667,0,0,85000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_14,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_30,0,autotest-ref,*,autotest-ref,*
A,63,12,1,2027-11,3541.6667,0,0,85000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_15,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_30,0,autotest-ref,*,autotest-ref,*
A,64,12,1,2027-12,3541.6667,0,0,85000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_16,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_30,0,autotest-ref,*,autotest-ref,*
A,65,12,1,2028-01,3541.6667,0,0,85000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_17,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_30,0,autotest-ref,*,autotest-ref,*
A,66,12,1,2028-02,3541.6667,0,0,85000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_18,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_30,0,autotest-ref,*,autotest-ref,*
A,67,12,1,2028-03,3541.6667,0,0,85000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_19,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_30,0,autotest-ref,*,autotest-ref,*
A,68,12,1,2028-04,3541.6667,0,0,85000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_20,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_30,0,autotest-ref,*,autotest-ref,*
A,69,12,1,2028-05,3541.6667,0,0,85000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_21,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_30,0,autotest-ref,*,autotest-ref,*
A,70,12,1,2028-06,3541.6667,0,0,85000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_22,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_30,0,autotest-ref,*,autotest-ref,*
A,71,12,1,2028-07,3541.6659,0,0,85000.0000,PENDING,,false,,,,@var:ErpAstDepreciationSchedule@businessDate_23,,1,0,0,@var:ErpAstDepreciationSchedule@delVersion_30,0,autotest-ref,*,autotest-ref,*
